"source","target","weight"
2005,3405,1
1485,3405,2
542,3405,2
2942,3405,1
2026,3405,3
3143,3405,1
2941,3405,3
2940,3405,1
275,3405,1
240,3405,3
929,3405,3
1792,3405,3
765,3405,4
89,3405,1
692,3405,4
826,3405,1
1336,3405,1
1866,3405,2
1292,3405,1
221,3405,20
1283,3405,1
2282,3405,3
914,3405,10
3311,3405,1
40,3405,2
920,3405,1
819,3405,4
614,3405,1
902,3405,2
2446,3405,1
298,3406,9
1435,3406,2
278,3406,2
18,3406,2
2802,3406,13
1686,3406,27
842,3406,8
1791,3406,3
2115,3406,2
1542,3406,3
271,3406,20
221,3406,82
3259,3406,2
1425,3406,5
3353,3406,7
2813,3406,2
76,3406,1
121,3406,25
219,3406,1
2944,3406,11
2819,3406,7
1209,3406,3
1782,3406,1
2942,3406,1
1790,3406,17
180,3406,1
840,3406,3
1287,3406,10
1799,3406,7
2114,3406,6
1927,3406,2
1941,3406,3
884,3406,3
2005,3406,6
885,3406,12
217,3406,1
1794,3406,6
3062,3406,2
3077,3406,1
1795,3406,4
914,3406,30
2554,3406,2
2488,3406,2
3249,3406,16
2317,3406,4
1866,3406,6
275,3406,24
1012,3406,1
1485,3406,14
236,3406,1
973,3406,1
2269,3406,3
2712,3406,1
2941,3406,77
1082,3406,2
585,3406,4
2583,3406,1
1179,3406,4
1286,3406,156
907,3406,4
2007,3406,4
3213,3406,16
2784,3406,5
322,3406,2
2783,3406,2
246,3406,6
2282,3406,22
91,3406,12
2411,3406,9
2400,3406,2
3231,3406,12
1427,3406,5
3240,3406,2
1306,3406,2
2935,3406,2
2004,3406,6
2117,3406,3
1305,3406,2
1092,3406,2
1437,3406,2
2586,3406,4
201,3406,18
909,3406,2
2538,3406,53
2215,3406,2
1338,3406,1
2590,3406,2
765,3406,11
1068,3406,2
1798,3406,5
2932,3406,1
54,3406,1
1258,3406,2
969,3406,5
1362,3406,2
3205,3406,7
99,3406,3
2782,3406,6
1750,3406,2
1942,3406,10
200,3406,6
823,3406,2
2006,3406,3
413,3406,4
848,3406,2
330,3406,2
393,3406,1
3089,3406,2
1708,3406,1
1294,3406,8
935,3406,2
280,3406,2
812,3406,2
1283,3406,3
678,3406,11
970,3406,3
939,3406,3
3228,3406,6
1528,3406,8
287,3406,8
257,3406,1
693,3406,19
736,3406,2
2703,3406,2
3245,3406,2
1292,3406,1
3405,3406,3
972,3406,1
2119,3406,1
2800,3406,4
2678,3406,2
1350,3406,43
2396,3406,5
2212,3406,9
1278,3406,9
415,3406,2
1215,3406,2
1301,3406,1
25,3406,69
1787,3406,125
940,3406,4
1291,3406,8
124,3406,18
1246,3406,1
886,3406,3
622,3406,4
29,3406,17
1111,3406,1
2008,3406,2
1523,3406,7
1457,3406,2
3139,3406,11
3223,3406,2
3145,3406,10
2789,3406,3
687,3406,1
3247,3406,2
3048,3406,20
2940,3406,6
3326,3406,1
3075,3406,14
2211,3406,26
1524,3406,11
340,3406,12
2557,3406,1
365,3406,6
1162,3406,12
1121,3406,6
3107,3406,5
266,3406,2
299,3406,5
2563,3406,2
2409,3406,1
2407,3406,2
3261,3406,5
751,3406,2
3252,3406,8
1086,3406,1
1337,3406,6
839,3406,2
542,3406,25
755,3406,2
1822,3406,15
715,3406,1
1108,3406,4
752,3406,4
1436,3406,2
2382,3406,2
1226,3406,11
179,3406,12
893,3406,1
2229,3406,10
3311,3406,1
2553,3406,11
255,3406,7
273,3406,2
1173,3406,4
933,3406,3
541,3406,7
547,3406,2
1300,3406,2
242,3406,2
1788,3406,2
122,3406,2
1081,3406,1
743,3406,5
40,3406,3
2810,3406,5
2398,3406,14
3404,3406,1
229,3406,10
2785,3406,14
140,3406,2
1793,3406,3
60,3406,1
1254,3406,1
692,3406,45
2786,3406,2
3383,3406,4
3143,3406,6
2787,3406,1
894,3406,2
2801,3406,9
2603,3406,12
240,3406,22
1237,3406,16
3183,3406,8
2943,3406,4
3381,3406,2
90,3406,7
79,3406,5
2124,3406,1
2573,3406,2
26,3406,2
2136,3406,23
3391,3406,2
1289,3406,3
1835,3406,6
753,3406,1
1241,3406,1
1789,3406,2
676,3406,5
3238,3406,8
89,3406,1
1358,3406,43
2397,3406,1
927,3406,2
830,3406,1
3196,3406,4
876,3406,3
2973,3406,2
3371,3406,4
2308,3406,1
2408,3406,3
271,3407,5
1272,3407,1
547,3407,1
3199,3407,1
240,3407,5
3145,3407,3
3252,3407,2
3311,3407,2
541,3407,1
179,3407,1
1195,3407,1
2114,3407,1
242,3407,5
933,3407,1
3406,3407,9
1218,3407,2
2823,3407,1
1787,3407,2
275,3407,4
3075,3407,1
3313,3407,4
1216,3407,1
1286,3407,35
1485,3407,5
1287,3407,5
542,3407,1
914,3407,1
1350,3407,11
3048,3407,1
3143,3407,1
1226,3407,1
2212,3407,1
221,3407,7
244,3407,1
2382,3408,1
240,3408,1
3089,3408,1
1286,3408,14
1121,3408,1
2396,3408,10
894,3408,2
25,3408,4
2553,3408,3
322,3408,1
1287,3408,1
221,3408,3
692,3408,1
1350,3408,1
3406,3408,8
1787,3408,3
753,3408,1
1291,3408,1
1942,3408,2
121,3408,1
2940,3408,2
3143,3408,3
2941,3408,1
2117,3408,1
755,3408,1
2282,3408,1
914,3408,2
2798,3408,1
1291,3409,1
3228,3409,2
692,3409,1
3109,3409,1
275,3409,3
121,3409,1
885,3409,1
1209,3409,1
1108,3409,1
308,3409,9
2211,3409,3
2935,3409,1
1793,3409,1
3406,3409,7
2817,3409,1
914,3409,4
3311,3409,3
751,3409,1
201,3409,4
2393,3409,1
542,3409,2
2603,3409,6
804,3409,1
2241,3409,1
2883,3409,1
25,3409,15
309,3409,2
257,3409,2
747,3409,3
298,3409,3
1286,3409,7
159,3409,1
678,3409,1
3075,3409,1
1237,3409,1
221,3409,1
2942,3409,1
3108,3409,2
1787,3409,5
2282,3409,1
3107,3409,4
2941,3409,13
969,3409,1
3245,3409,1
1226,3409,1
2944,3409,1
3139,3409,1
3143,3409,1
466,3410,1
459,3410,1
445,3410,1
1268,3410,7
950,3410,3
1269,3410,3
266,3410,2
929,3410,2
1086,3410,1
2678,3410,1
1252,3410,1
2382,3410,3
2626,3410,1
2661,3410,1
2032,3410,1
285,3410,1
2669,3410,1
2627,3410,5
2683,3410,1
2625,3410,2
240,3410,2
1108,3410,4
3391,3410,1
1180,3410,5
440,3410,4
453,3410,2
443,3410,1
25,3410,4
82,3410,2
393,3410,8
2540,3411,1
970,3411,1
759,3411,7
1287,3411,1
3143,3411,1
755,3411,1
2865,3411,1
3311,3411,1
1435,3411,2
1289,3411,1
1208,3411,4
2044,3411,1
415,3411,1
2826,3411,2
3252,3411,1
2488,3411,1
969,3411,1
168,3411,1
2883,3411,5
1162,3411,2
1281,3411,1
547,3411,1
1225,3411,2
3249,3411,1
288,3411,2
920,3411,1
1520,3411,2
41,3411,1
393,3411,1
404,3411,1
3229,3411,1
2717,3412,2
2941,3412,10
2623,3412,4
553,3412,6
3159,3412,2
3362,3412,5
2625,3412,7
2860,3412,2
91,3412,1
842,3412,1
1278,3412,2
800,3412,4
2817,3412,8
246,3412,16
580,3412,1
2218,3412,7
2940,3412,5
60,3412,5
623,3412,1
1257,3412,16
3354,3412,8
2886,3412,3
413,3412,8
2840,3412,4
248,3412,2
3231,3412,2
1079,3412,2
1209,3412,10
2205,3412,1
885,3412,1
305,3412,1
3211,3412,2
1814,3412,5
437,3412,11
813,3412,2
3404,3412,11
1125,3412,1
745,3412,3
262,3412,3
3218,3412,2
1015,3412,3
1218,3412,1
1086,3412,32
805,3412,9
1073,3412,4
1255,3412,8
1286,3412,5
2207,3412,2
560,3412,10
2241,3412,8
803,3412,1
3187,3412,1
2492,3412,9
2889,3412,1
1943,3412,1
120,3412,4
3139,3412,56
2488,3412,3
277,3412,14
1284,3412,4
751,3412,5
1182,3412,7
1617,3412,2
2578,3412,2
175,3412,5
1080,3412,26
3395,3412,3
2733,3412,5
25,3412,31
2486,3412,10
1275,3412,5
765,3412,23
3111,3412,2
944,3412,7
2136,3412,3
3406,3412,7
678,3412,6
1043,3412,1
1121,3412,6
1836,3412,10
1256,3412,11
1350,3412,4
2590,3412,1
3311,3412,23
326,3412,51
2926,3412,19
2935,3412,4
3086,3412,1
2382,3412,1
899,3412,7
2019,3412,3
943,3412,1
1081,3412,19
2944,3412,7
1809,3412,1
1399,3412,4
2035,3412,6
3282,3412,1
1272,3412,28
330,3412,3
119,3412,6
3370,3412,1
1820,3412,5
3031,3412,2
1520,3412,4
3087,3412,19
692,3412,3
49,3412,2
1084,3412,17
3107,3412,3
81,3412,2
1621,3412,1
1799,3412,1
2787,3412,2
2584,3412,4
2932,3412,12
2660,3412,2
1217,3412,4
450,3412,10
1179,3412,1
1709,3412,15
361,3412,2
826,3412,1
1074,3412,4
1180,3412,6
401,3412,5
3048,3412,4
90,3412,1
876,3412,7
1739,3412,1
3369,3412,15
196,3412,2
2939,3412,1
3385,3412,3
459,3412,3
2683,3412,16
1787,3412,2
2555,3412,2
1337,3412,1
963,3412,19
3352,3412,18
138,3412,3
3141,3412,34
1246,3412,1
1281,3412,3
1604,3412,6
1108,3412,99
918,3412,7
328,3412,4
78,3412,4
625,3412,5
2955,3412,2
2065,3412,9
1247,3412,1
3067,3412,5
54,3412,2
734,3412,1
3054,3412,1
1768,3412,1
1087,3412,10
543,3412,21
2403,3412,4
969,3412,4
2190,3412,1
2267,3412,58
794,3412,2
204,3412,11
18,3412,10
2835,3412,2
239,3412,3
2446,3412,3
2883,3412,40
148,3412,1
1293,3412,2
316,3412,9
558,3412,14
303,3412,1
2449,3412,1
682,3412,50
928,3412,2
71,3412,4
2822,3412,2
390,3412,2
2281,3412,2
430,3412,4
2282,3412,5
2587,3412,2
99,3412,1
3379,3412,7
736,3412,2
2661,3412,5
2678,3412,24
1576,3412,6
772,3412,6
965,3412,2
2839,3412,5
2722,3412,1
192,3412,9
2176,3412,3
1181,3412,4
168,3412,6
1622,3412,3
26,3412,8
1351,3412,6
403,3412,2
927,3412,1
839,3412,2
2414,3412,4
29,3412,20
814,3412,2
935,3412,7
2445,3412,1
542,3412,4
2834,3412,1
801,3412,1
2826,3412,45
17,3412,8
3383,3412,2
2842,3412,2
768,3412,3
2105,3412,16
924,3412,7
340,3412,78
121,3412,4
962,3412,8
149,3412,1
195,3412,2
275,3412,4
240,3412,21
3368,3412,11
1590,3412,7
79,3412,15
916,3412,5
2866,3412,3
1195,3412,5
2212,3412,1
1427,3412,1
821,3412,13
3372,3412,1
3053,3412,6
2410,3412,2
319,3412,2
941,3412,1
1912,3412,2
3140,3412,3
1774,3412,4
3266,3412,1
3245,3412,4
2106,3412,3
1834,3412,1
2407,3412,5
3228,3412,2
2901,3412,17
2553,3412,73
2283,3412,4
819,3412,1
1699,3412,1
1800,3412,3
2973,3412,8
263,3412,6
1224,3412,1
961,3412,4
3288,3412,7
1378,3412,3
1092,3412,43
3381,3412,11
6,3412,2
402,3412,13
408,3412,3
2417,3412,3
743,3412,1
365,3412,32
1159,3412,9
3223,3412,2
1383,3412,5
3263,3412,1
1708,3412,5
2928,3412,1
2601,3412,4
210,3412,24
2195,3412,7
242,3412,1
719,3412,3
2586,3412,9
1226,3412,7
893,3412,1
823,3412,2
2547,3412,1
2269,3412,31
393,3412,2
1818,3412,10
2034,3412,64
3387,3412,2
2174,3412,8
269,3412,1
1162,3412,1
3389,3412,2
89,3412,5
2863,3412,1
676,3412,37
1335,3412,8
626,3412,2
1857,3412,2
438,3412,3
441,3412,2
2703,3412,12
3213,3412,4
198,3412,2
415,3412,19
1032,3412,2
453,3412,2
221,3412,84
3382,3412,4
261,3412,5
1258,3412,3
2270,3412,15
40,3412,19
972,3412,2
737,3412,32
457,3412,7
1536,3412,10
466,3412,5
840,3412,10
2033,3412,2
476,3412,2
1486,3412,2
251,3412,3
87,3412,5
1727,3412,10
3378,3412,4
809,3412,4
3349,3412,1
1012,3412,2
973,3412,1
1101,3412,4
3214,3412,9
2564,3412,1
1821,3412,14
159,3412,1
2005,3412,2
2405,3412,1
3143,3412,3
644,3412,6
2974,3412,2
1216,3412,1
2930,3412,14
3147,3412,4
547,3412,39
3371,3412,50
2556,3412,18
265,3412,2
236,3412,13
3353,3412,82
3154,3412,1
1816,3412,2
2067,3412,2
135,3412,6
1815,3412,5
845,3412,17
1114,3412,1
118,3412,3
3351,3412,27
898,3412,2
2885,3412,6
2620,3412,6
137,3412,5
3270,3412,3
1245,3412,4
3359,3412,1
420,3412,43
2862,3412,8
308,3412,15
41,3412,2
440,3412,4
1528,3412,5
3350,3412,47
197,3412,3
2819,3412,21
887,3412,5
258,3412,6
2608,3412,16
1522,3412,3
2702,3412,28
2563,3412,8
82,3412,1
2976,3412,13
1283,3412,5
902,3412,5
3249,3412,1
1307,3412,2
2816,3412,3
911,3412,14
2927,3412,1
171,3412,1
977,3412,5
211,3412,2
2134,3412,2
2268,3412,28
3170,3412,10
1083,3412,3
2790,3412,3
3261,3412,1
3355,3412,3
909,3412,4
3142,3412,6
3105,3412,4
1428,3412,1
2240,3412,13
1066,3412,18
976,3412,8
914,3412,45
3106,3412,2
1521,3412,1
1241,3412,2
2210,3412,4
3084,3412,40
1928,3412,1
3203,3412,1
2668,3412,2
1835,3412,41
2765,3412,2
3393,3412,5
1088,3412,3
811,3412,1
72,3412,38
1838,3412,1
1600,3412,10
614,3412,8
1251,3412,1
1911,3412,5
475,3412,6
3183,3412,1
329,3412,27
755,3412,6
443,3412,4
2538,3412,45
1769,3412,6
266,3412,1
1252,3412,11
1837,3412,1
2931,3412,10
3237,3412,1
3357,3412,9
3391,3412,11
201,3412,47
2890,3412,1
1089,3412,24
3358,3412,1
1232,3412,8
2026,3412,2
2929,3412,18
461,3412,1
1772,3412,2
929,3412,23
2672,3412,8
76,3412,2
3388,3412,12
1071,3412,2
1018,3412,1
820,3412,2
280,3412,1
2546,3412,3
1068,3412,1
950,3412,11
2554,3412,1
136,3412,3
140,3412,1
2836,3412,8
179,3412,7
2064,3412,47
2208,3412,12
3222,3412,3
1374,3412,5
615,3412,3
1485,3412,3
1821,3413,1
3353,3413,2
963,3413,4
240,3413,1
2660,3413,1
839,3413,1
29,3413,1
2839,3413,4
1590,3413,1
25,3413,2
79,3413,3
204,3413,1
402,3413,2
1226,3413,2
415,3413,2
3053,3413,1
676,3413,8
765,3413,3
2680,3413,1
3354,3413,1
2616,3413,5
437,3413,4
3187,3413,1
2901,3413,1
3087,3413,3
413,3413,8
2661,3413,4
1245,3413,4
475,3413,1
201,3413,8
543,3413,1
2538,3413,2
78,3413,3
2864,3413,1
944,3413,1
1106,3413,1
2883,3413,1
246,3413,1
547,3413,2
1181,3413,4
316,3413,1
2270,3413,1
3404,3413,1
1485,3413,1
876,3413,1
682,3413,1
2717,3413,1
3311,3413,3
258,3413,3
365,3413,1
3412,3413,16
842,3413,1
72,3413,1
2826,3413,2
305,3413,1
1528,3413,2
2210,3413,1
440,3413,4
1108,3413,1
2546,3413,1
2382,3413,1
914,3413,1
3388,3413,1
1351,3413,1
2553,3413,3
2623,3413,1
87,3413,1
443,3413,1
1820,3413,4
1308,3414,1
2817,3414,1
29,3414,1
40,3414,1
1093,3414,1
308,3414,1
210,3414,12
1252,3414,1
1226,3414,1
3412,3414,37
1617,3414,1
2009,3414,1
734,3414,5
929,3414,1
963,3414,4
969,3414,1
3231,3414,1
1068,3414,2
437,3414,1
2044,3414,1
1299,3414,1
196,3414,1
246,3414,3
898,3414,2
2553,3414,11
3390,3414,1
1325,3414,3
805,3414,1
316,3414,2
71,3414,1
442,3414,1
201,3414,2
840,3414,2
1836,3414,2
3389,3414,1
240,3414,5
1383,3414,1
1081,3414,4
2282,3414,2
1927,3414,1
2928,3414,1
420,3414,5
736,3414,1
450,3414,1
1108,3414,18
961,3414,2
1272,3414,6
2861,3414,1
1351,3414,1
547,3414,4
2702,3414,2
2883,3414,6
1436,3414,1
821,3414,1
272,3414,1
765,3414,2
72,3414,2
1363,3414,1
819,3414,1
3311,3414,1
230,3414,1
2623,3414,1
242,3414,1
1086,3414,3
1121,3414,1
625,3414,1
1043,3414,1
3379,3414,1
2269,3414,1
2105,3414,1
6,3414,1
393,3414,2
1608,3414,1
2661,3414,2
1066,3414,3
2787,3414,2
3353,3414,4
976,3414,1
3238,3414,1
845,3414,1
82,3414,2
445,3414,2
221,3414,7
326,3414,3
26,3414,4
444,3414,1
1278,3414,1
2819,3414,2
1114,3414,4
1018,3414,1
3143,3414,1
3368,3414,1
1084,3414,1
615,3414,2
2045,3414,4
3382,3414,1
1074,3414,2
1078,3414,1
809,3414,2
3393,3414,1
60,3414,2
2660,3414,2
755,3414,1
914,3414,2
2538,3414,5
1257,3414,1
1911,3414,1
2926,3414,1
2583,3414,1
365,3414,3
3371,3414,3
2486,3414,1
1079,3414,1
329,3414,2
25,3414,2
471,3414,1
171,3414,1
2890,3414,1
1089,3414,1
2556,3414,2
2683,3414,1
3084,3414,5
2815,3414,1
682,3414,7
2899,3414,1
415,3414,1
438,3414,2
2195,3414,1
1209,3414,4
3311,3415,2
2210,3415,1
3378,3415,2
3141,3415,1
1070,3415,2
1351,3415,1
2382,3415,1
2556,3415,1
1092,3415,1
3412,3415,16
3170,3415,1
1818,3415,1
2616,3415,5
929,3415,3
2034,3415,3
682,3415,6
3353,3415,4
1522,3415,1
450,3415,1
365,3415,1
2717,3415,1
2269,3415,1
3352,3415,3
737,3415,3
258,3415,3
3413,3415,1
2064,3415,2
3351,3415,2
3214,3415,1
1081,3415,1
3414,3415,1
2270,3415,1
119,3416,1
18,3416,2
3311,3416,1
3142,3416,1
1727,3416,4
204,3416,1
3388,3416,1
2136,3416,1
3353,3416,4
1576,3416,2
2817,3416,2
3371,3416,2
2608,3416,1
402,3416,2
2932,3416,1
743,3416,1
1217,3416,2
812,3416,1
876,3416,2
25,3416,2
914,3416,3
1180,3416,2
1799,3416,1
3228,3416,1
459,3416,1
221,3416,2
2064,3416,2
329,3416,1
2826,3416,4
3381,3416,2
316,3416,2
737,3416,4
437,3416,2
885,3416,1
3357,3416,2
2488,3416,1
1787,3416,2
3412,3416,36
308,3416,1
2268,3416,3
3413,3416,1
2269,3416,1
415,3416,3
450,3416,1
1485,3416,1
475,3416,1
2862,3416,2
121,3416,4
3351,3416,2
2819,3416,2
3406,3416,1
1528,3416,2
2538,3416,2
1350,3416,2
1278,3416,1
2623,3416,1
2717,3416,1
2267,3416,2
420,3416,1
2940,3416,1
2941,3416,2
692,3416,3
1281,3416,1
840,3416,2
340,3416,1
963,3416,1
1523,3416,1
29,3416,2
2034,3416,3
240,3416,2
625,3416,1
2283,3416,2
3350,3416,2
547,3416,2
676,3416,4
3170,3416,1
2816,3416,1
1209,3416,2
2901,3416,1
3139,3416,5
201,3416,1
1286,3416,1
3415,3416,1
3053,3416,1
2212,3416,1
275,3416,2
326,3416,3
3214,3416,1
2680,3416,1
120,3416,1
2553,3416,1
3404,3416,1
413,3423,1
2277,3423,2
3354,3423,1
614,3423,1
25,3423,1
54,3423,1
258,3423,1
898,3423,3
2865,3423,2
329,3423,12
1272,3423,1
438,3423,2
675,3423,1
2486,3423,1
1181,3423,1
3164,3423,1
246,3423,1
1246,3423,2
58,3423,1
266,3423,1
1066,3423,2
734,3423,2
325,3423,1
754,3423,1
326,3423,2
3143,3423,1
1091,3423,1
2176,3423,3
2585,3423,2
736,3423,1
330,3423,7
969,3423,1
328,3423,1
2926,3423,2
3388,3423,1
2382,3423,1
1590,3423,2
396,3423,1
2011,3423,1
2826,3423,1
1283,3423,3
1927,3423,1
1086,3423,2
2785,3423,1
1509,3423,1
2583,3423,5
2973,3423,1
893,3423,1
2269,3423,1
1866,3423,1
1306,3423,1
3348,3423,1
137,3423,1
1943,3423,1
72,3423,5
1906,3423,1
2538,3423,2
316,3423,1
914,3423,2
171,3423,2
2175,3423,1
420,3423,3
1245,3423,1
1108,3423,5
809,3423,1
2731,3423,1
401,3423,1
402,3423,2
1835,3423,2
444,3423,2
2862,3423,1
1908,3423,2
1839,3423,2
469,3423,3
950,3423,1
765,3423,3
1112,3423,1
3183,3423,1
751,3423,1
1774,3423,2
2660,3423,1
330,3424,2
1286,3424,2
25,3424,11
928,3424,1
246,3424,3
812,3424,15
2821,3424,1
821,3424,2
6,3424,1
29,3424,4
1237,3424,4
41,3424,1
1017,3424,1
298,3424,1
2810,3424,1
2269,3424,2
1272,3424,4
2381,3424,1
2578,3424,1
3143,3424,2
558,3424,2
1604,3424,1
3412,3424,12
3388,3424,1
3406,3424,2
920,3424,2
1112,3424,4
676,3424,8
3245,3424,1
547,3424,4
18,3424,4
1252,3424,2
3067,3424,2
3261,3424,2
914,3424,7
1121,3424,1
242,3424,2
2901,3424,1
2553,3424,3
3142,3424,1
2883,3424,6
3109,3424,2
3350,3424,1
737,3424,1
937,3424,1
266,3424,1
72,3424,2
2195,3424,1
2064,3424,2
168,3424,1
326,3424,1
2817,3424,2
87,3424,1
1209,3424,4
1907,3424,7
1759,3424,4
3351,3424,2
2538,3424,5
1068,3424,1
2270,3424,2
2940,3424,2
3230,3424,1
1245,3424,1
90,3424,1
1101,3424,2
542,3424,1
3371,3424,3
1457,3424,1
876,3424,1
316,3424,6
3107,3424,3
40,3424,1
2826,3424,1
1835,3424,2
675,3424,1
2885,3424,1
221,3424,14
420,3424,2
402,3424,1
3234,3424,1
340,3424,2
3048,3424,2
751,3424,1
960,3424,7
768,3424,1
938,3424,1
3089,3424,4
893,3424,1
138,3424,1
1545,3424,1
258,3424,1
365,3424,4
2625,3424,1
2120,3424,2
305,3424,1
239,3424,1
60,3424,1
755,3424,1
543,3424,3
541,3424,1
2005,3424,1
2004,3424,1
94,3424,1
2834,3424,1
401,3424,2
887,3424,1
1208,3424,1
1821,3424,3
3349,3424,1
2976,3424,3
3247,3424,1
3404,3424,12
809,3424,2
1162,3424,3
747,3424,6
1306,3424,1
2814,3424,1
2488,3424,1
1032,3424,1
2129,3424,2
3088,3424,5
823,3424,2
79,3424,2
765,3424,1
3311,3424,1
2046,3424,1
3170,3424,4
2403,3424,1
2267,3424,1
1485,3424,4
3416,3424,2
3353,3424,8
2447,3424,1
2009,3424,4
3368,3424,1
806,3424,2
2382,3424,1
3108,3424,1
2492,3424,1
2136,3424,1
894,3424,1
898,3424,1
2573,3424,1
240,3424,26
58,3424,4
614,3424,3
1108,3424,3
1066,3424,2
2888,3424,1
439,3426,4
1068,3426,2
3407,3426,1
2786,3426,1
2317,3426,1
2935,3426,6
2134,3426,2
2553,3426,3
196,3426,2
2038,3426,1
893,3426,1
1509,3426,1
2941,3426,1
3222,3426,4
3213,3426,5
2586,3426,2
442,3426,4
241,3426,4
1726,3426,1
3211,3426,1
902,3426,4
3226,3426,1
3245,3426,2
734,3426,6
1286,3426,4
675,3426,1
3238,3426,4
2405,3426,2
1255,3426,2
3350,3426,2
2585,3426,1
849,3426,11
258,3426,1
280,3426,1
3220,3426,1
899,3426,4
826,3426,1
2889,3426,4
466,3426,1
3328,3426,8
2661,3426,1
2556,3426,2
2541,3426,1
1617,3426,1
2623,3426,1
29,3426,3
465,3426,2
274,3426,1
914,3426,1
1485,3426,1
3263,3426,2
2819,3426,2
2938,3426,1
3261,3426,1
3389,3426,2
1838,3426,1
326,3426,1
1370,3426,2
3048,3426,10
590,3426,1
1918,3426,1
393,3426,5
682,3426,2
2928,3426,1
1111,3426,4
2973,3426,5
2011,3426,2
3231,3426,6
1809,3426,1
121,3426,1
2382,3426,1
415,3426,2
907,3426,1
1232,3426,49
298,3426,1
3031,3426,4
1283,3426,1
1835,3426,5
898,3426,1
970,3426,3
3376,3426,1
972,3426,1
3249,3426,9
1210,3426,1
924,3426,1
3183,3426,1
3359,3426,1
365,3426,21
2447,3426,2
910,3426,2
3223,3426,2
2403,3426,9
1543,3426,6
2004,3426,1
1226,3426,5
1018,3426,1
2026,3426,2
2410,3426,1
3077,3426,1
944,3426,5
2584,3426,1
614,3426,2
2032,3426,2
940,3426,2
89,3426,4
3109,3426,12
933,3426,1
179,3426,3
2005,3426,1
1237,3426,11
1536,3426,4
3406,3426,3
676,3426,3
201,3426,7
1794,3426,3
2731,3426,1
923,3426,1
445,3426,1
3209,3426,3
626,3426,1
823,3426,3
3381,3426,1
211,3426,1
2785,3426,1
1216,3426,1
1528,3426,9
440,3426,1
1787,3426,1
79,3426,2
244,3426,1
1074,3426,4
1284,3426,2
950,3426,1
3388,3426,1
221,3426,21
25,3426,4
678,3426,3
3311,3426,3
1217,3426,1
2046,3426,1
2932,3426,3
3107,3426,6
941,3426,1
1091,3426,1
2930,3426,4
1180,3426,1
2817,3426,1
402,3426,1
2381,3426,2
1272,3426,1
2045,3426,2
918,3426,5
304,3426,4
1795,3426,2
1071,3426,1
330,3426,2
2823,3426,1
845,3426,1
1086,3426,8
2816,3426,2
1810,3426,8
3139,3426,2
1081,3426,2
470,3426,1
456,3426,1
1770,3426,4
1218,3426,6
2409,3426,1
3404,3426,1
3412,3426,3
91,3426,1
240,3426,10
2669,3426,1
443,3426,3
1092,3426,2
2414,3426,3
1195,3426,1
1943,3426,3
553,3426,2
2406,3426,12
3349,3426,2
1073,3426,1
1078,3426,1
2413,3426,4
1368,3426,1
2538,3426,1
1066,3426,2
1789,3426,1
2937,3426,3
2412,3426,6
1350,3426,2
2896,3426,2
3252,3426,8
3217,3426,4
3253,3443,2
909,3443,1
2586,3443,1
813,3443,1
3385,3443,1
812,3443,1
292,3443,2
2553,3443,1
365,3443,2
1911,3443,1
560,3443,1
1108,3443,1
2237,3443,1
734,3454,6
2237,3454,2
340,3454,2
1080,3454,2
415,3454,2
1226,3454,1
365,3454,6
1924,3454,2
221,3454,1
3148,3454,4
1066,3454,4
2538,3454,2
89,3454,1
1015,3454,6
204,3454,4
914,3454,1
2608,3454,2
1377,3454,2
2896,3454,2
1092,3454,2
3261,3454,1
326,3454,1
393,3455,1
79,3455,2
1252,3455,1
773,3455,2
2011,3455,1
29,3455,3
1384,3455,1
230,3455,1
601,3455,1
3388,3455,3
40,3455,1
3382,3455,2
3241,3456,1
